producto_id,nombre,categoria_actual,subcategoria_actual,categoria_sugerida,subcategoria_sugerida,confianza,motivo,accion_recomendada
18992,Néctar Durazno 190 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
18993,Néctar Watt's Durazno 200 cc,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
18994,Néctar Zuko Piña 200 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19140,Jalea de Vino Carmenere Mickelsen 210 ml,Desayuno y Snacks,Galletas,Bebidas,Vinos,Media,Bebida fuera de Bebidas,revisar_y_mover
19176,Néctar Livean Frutifrutilla 200 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19177,Néctar Watt's Manzana Light 200 cc,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19178,Néctar Watt's Piña Light 200 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19208,Néctar Durazno 0% Azúcar Añadida 200 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19209,Néctar Naranja 0% Azúcar Añadida 200 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19210,Néctar Piña 0% Azúcar Añadida 200 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19232,Chocolate Merello Lenguas de Gato Sin Azúcar 95 g,Desayuno y Snacks,Galletas,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
19237,Chocolate lenguas de gato Navidad 95 g,Desayuno y Snacks,Galletas,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
19249,Néctar Livean Piña 200 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19297,Agua Purificada 190 ml,Desayuno y Snacks,Galletas,Bebidas,Aguas,Media,Bebida fuera de Bebidas,revisar_y_mover
19341,Pack Fiesta FantásTika 380 g,Desayuno y Snacks,Galletas,Bebidas,Bebidas,Media,Bebida fuera de Bebidas,revisar_y_mover
19375,Jugo Kapo Manzana 252 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19376,Jugo Kapo Naranja 252 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19379,Jugo Kapo Frambuesa 252 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19437,Jugo Fruta Natural Watt's Naranja 200 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19554,Jugo Prensado Bless 14 Naranja 200 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19555,"Jugo Prensado Bless 10 Betarraga, Zanahoria y Manzana 200 ml",Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19557,Jugo Prensado Bless 07 Maracuyá Naranja 200 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19561,Jugo Colun 100% Natural Naranja 330 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19563,Jugo Colun 100% Natural Piña 330 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19573,Néctar Frutilla 200 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19616,Néctar Durazno Light Watts 200 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19665,"Néctar Vivo Veggie Naranja, Zanahoria y Manzana 190 ml",Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19704,Néctar Vivo Mix Manzana Pera 190 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19705,Néctar Vivo Mix Manzana Piña 190 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19756,Galletas Oreo Sabor Coca-Cola 108 g,Desayuno y Snacks,Galletas,Bebidas,Bebidas,Media,Bebida fuera de Bebidas,revisar_y_mover
19757,Pack Galletas Oreo Sabor Coca-Cola 36 g 6 un.,Desayuno y Snacks,Galletas,Bebidas,Bebidas,Media,Bebida fuera de Bebidas,revisar_y_mover
19866,Chocolate Lengüita de Gato 40 g,Desayuno y Snacks,Galletas,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
19902,Galleta Mckay Vino XL 265G,Desayuno y Snacks,Galletas,Bebidas,Vinos,Media,Bebida fuera de Bebidas,revisar_y_mover
19933,Jugo Afe Tetra Pak 200 cc,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19934,Jugo 100% Fruta Manzana 190 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19935,Jugo Afe Pera 200 cc,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19936,Jugo 100% Fruta Pera 190 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19938,Jugo Afe Manzana Orgánica 200 ml,Desayuno y Snacks,Galletas,Bebidas,Jugos,Media,Bebida fuera de Bebidas,revisar_y_mover
19979,Snack Perro Adulto Pedigree Dentastix Razas Pequeñas 7 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
19980,Snack Perro Adulto Pedigree Rodeo Pollo 4 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
19982,Snack Perro Pet's Fun Oreja de Cerdo 4 un. 90 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
19983,Snack Gato Whiskas Delicioso Salmón 40 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
19986,Snack Perro Doguitos Tira de Asado 65 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
19991,Snack Perro Pet's Fun Fémur de Cerdo 2 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
19996,Snack Gato Cremi Mix Variety 30 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
19997,Snack Cremoso Naturalistic Cremi Gatos de Todas Las Edades Pollo 5 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20000,Snack Jerky de Pollo Perro 100 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20001,Snack Espirales de Pollo Perro 100 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20003,Snack Perro Adulto Pedigree Dentastix Razas Grandes 7 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20004,Snack Perro Pedigree Dentastix Raza Mediana 7 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20006,Snack Stick de Salmón Gato 100 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20007,Snack Perro Pet's Fun Húmero de Cerdo 3 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20008,Snack Perro Fit Trutro Pollo Deshidratado 400 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20010,Snack Gato Whiskas Delicioso Salmón 80 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20011,Snack Gato Fit Puré de Atún 60 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20013,Snack Gato Vitakraft Stick Conejo y Pato 18 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20015,Snack Pierna de Pollo Perro,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20016,Snack Jerky de Pollo Gato 80 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20017,Snack Gato Fit Puré de Salmón 60 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20018,Snack Gato Fit Filete de Atún 25 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20019,Snack Gato Temptations Salmón y Queso 48 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20020,Snack Gato Drag Pharma Pescaditos,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20021,Snack Gato Temptations Pollo y Atún 48 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20023,Snack Perro Adulto Pedigree Dentastix Razas Pequeñas 3 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20024,Snack Fit Gato Crunchy Atún Salmón 100 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20025,Snack Perro Gran Cani Bocaditos Esófago de Bovino 100 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20026,Snack Cremoso Naturalistic Cremi Gatos de Todas Las Edades Salmón Atún 5 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20027,Snack Perro Naturalistic Meatballs Salmón/Camote 100 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20028,Snack Perro Adulto Pedigree Dentastix Razas Grandes 3 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20029,Snack Gatitos Churu Atún 56 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20030,Snack Perro Churu Pollo y Salmón 56 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20031,Snack Perro Tiritas de Cordero 100 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20032,Snack Perro Churu Bites Chicken Salmon Recipe 96 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20033,Snack Perro Naturalistic Mix Pol/Goji y Pato Cranberry 100 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20034,Snack Perro Goofy Rollitos Rellenos Costillas 3 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20035,Snack Gatitos Churu Pollo 56 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20036,Snack Perro Dip Dog Filetitos de Pollo 60 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20037,Snack Perro Goofy Rollitos de Panceta Razas Pequeñas Tocino 4 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20038,Snack Perro Mix Doggo Crispy de Ciervo 100 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20039,Snack Perro Bil-Jac Razas Pequeñas 113 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20040,Snack Perro Bil-Jac Gooberlicius 283 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20041,Snack Gato Fit Filete de Pollo 25 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20042,Snack Perro Vitakraft Boony Bits 120 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20043,Snack Gato Churu Atún y Pollo 56 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20044,Snack Perro Meat Balls de Pollo 80 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20045,Snack Gato Kiboo Pets Premium Catnip y Salmón 65 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20046,Snack Gato Champion Cat Delicias Salmón 56 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20047,Snack Húmedo Gato Catgo Salmón 90 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20051,Snack Gatos Churu Atún 20 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20052,Snack Perro Tiritas de Cordero 400 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20053,Snack Gato Naturalistic Cremi Sea Food Recipes 30 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20054,Snack Dental Perro Adulto Dentalife Grande 196 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20055,Snack Perro Bil-Jac 283 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20056,Snack Gato Fit Puré de Pollo 60 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20057,Snack Gato Dentalife Dental 40 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20058,Snack Gato Molly & Co Tiritas Salmón 65 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20062,Snack Perro Vitakraft Treaties Minis Pate 48 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20070,Snack Gato Master Cat Halloween Fantasma 45 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20071,Snack Perros Trutros de Pato con Huesos de Calcio 400 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20072,Snack Perro Goofy Bocaditos de Entrenamiento Mix de Sabores 70 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20073,Snack Perro Naturalistic Meatballs Pato/Manzana 100 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20074,Snack Perro Treats Tiritas Pollo 100 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20075,Snack Perro Fit Costillitas de Cordero 400 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20076,Snack Perro Tiritas de Salmón 100 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20079,Snack Perro Brochetas Triple Sabor 6 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20080,Snack Perro Doggo Bocado Cubos de Salmón,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20082,Snack Perro Fit Tirita Pollo Deshidratado 400 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20083,Snack Perro Vitakraft Beef Stick Rústico 55 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20084,Snack Perro Jerky Proteico Stay Happy Salmón 80 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20085,Snack Perro Brochetas Triple Sabor 18 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20086,Snack para Perro Húmedo Doggo Sabor Cerdo,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20087,Snack Perro Master Dog Rollitos 50 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20088,Snack Perro Vitakraft Beef Stick Venado 12 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20089,Snack Perro Goofy Huesi Extra Calcio y Destete 40 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20090,Snack Perro Creamy Dog Proteico,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20091,Snack Perro Doggo Bocado Colitas de Pollo,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20092,Snack Perro Goofy Hueso Dental 3 en 1 - 70 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20093,Snack Perro Delident Raza Grande 270 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20094,Snack Perro Drag Pharma Fit Mix,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20096,Snack Perro Goofy Control Aliento Mix de Hierbas 5 un. 90 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20097,Snack Perro Goofy Hueso Compacto en Blíster 6 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20098,Snack Perro Goofy Pato Loops Hipoalergénico 60 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20099,Snack de Entrenamiento Perro Tribut Salmón y Frutas 100 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20100,Snack Perro Treats Trozos Pollo 100 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20101,Snack Perro Drag Pharma 10 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20102,Snack Perro Master Dog Delisnack Multivitamínico 300 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20103,Snack Gato Kiboo Pets Premium Cubitos de Salmón 65 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20105,Snack Perro Master Dog Copito Navidad 45 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20106,Snack Perro Drag Pharma Cuchuflí 5 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20107,Snack Gato Fellini Creamy Mix 12 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20108,Snack Perro Bil-Jac Pbnanas 113 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20109,Snack Perro Vitakraft Beef Stick Cordero 12 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20110,Snack Gato Vitakraft Crispy Crunch Salmón 60 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20111,Snack Perro Master Dog Delisnack Articular 300 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20112,Snack Perro Delident Raza Mediana 180 g,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20113,Snack Perro Rahue Garra de Pollo,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20114,Snack Perro Drag Pharma Ruedas 12 un.,Desayuno y Snacks,Snacks,Mascotas,Alimento Perros,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
20115,Snack Gato Kiboo Pets Premium Sandwich Pollo y Pescado,Desayuno y Snacks,Snacks,Mascotas,Alimento Gatos,Alta,Producto de mascotas fuera de Mascotas,mover_categoria
